user_id,plan_name,action,action_date,previous_plan,cancel_reason
U-09160,monthly_pro,subscribe,2025-03-13,,
U-09162,monthly_pro,subscribe,2025-03-13,,
U-09163,monthly_basic,subscribe,2025-03-13,,
U-09165,monthly_pro,subscribe,2025-03-13,,
U-09166,monthly_pro,subscribe,2025-03-13,,
U-09170,annual_basic,subscribe,2025-03-13,,
U-09175,monthly_basic,subscribe,2025-03-13,,
U-09176,monthly_basic,subscribe,2025-03-13,,
U-09178,monthly_pro,subscribe,2025-03-13,,
U-09189,annual_pro,subscribe,2025-03-13,,
U-09191,monthly_basic,subscribe,2025-03-13,,
U-09194,annual_pro,subscribe,2025-03-13,,
U-00425,monthly_basic,subscribe,2025-03-14,,
U-00804,monthly_basic,renew,2025-03-14,,
U-00856,monthly_basic,renew,2025-03-14,,
U-01020,monthly_basic,subscribe,2025-03-14,,
U-01448,monthly_basic,subscribe,2025-03-14,,
U-01565,monthly_basic,renew,2025-03-14,,
U-01830,monthly_basic,renew,2025-03-14,,
U-03586,monthly_basic,subscribe,2025-03-14,,
U-04552,monthly_basic,subscribe,2025-03-14,,
U-04999,monthly_pro,renew,2025-03-14,,
U-05885,monthly_basic,subscribe,2025-03-14,,
U-06724,monthly_basic,renew,2025-03-14,,
U-06728,monthly_basic,renew,2025-03-14,,
U-06729,monthly_basic,renew,2025-03-14,,
U-06731,monthly_basic,renew,2025-03-14,,
U-06736,monthly_basic,renew,2025-03-14,,
U-06741,monthly_pro,renew,2025-03-14,,
U-06742,monthly_basic,renew,2025-03-14,,
U-06752,monthly_pro,renew,2025-03-14,,
U-06754,monthly_pro,renew,2025-03-14,,
U-06761,monthly_pro,renew,2025-03-14,,
U-06780,monthly_basic,renew,2025-03-14,,
U-06784,monthly_basic,renew,2025-03-14,,
U-06788,monthly_pro,renew,2025-03-14,,
U-06831,monthly_basic,subscribe,2025-03-14,,
U-09207,monthly_basic,subscribe,2025-03-14,,
U-09208,annual_pro,subscribe,2025-03-14,,
U-09209,monthly_basic,subscribe,2025-03-14,,
U-09220,annual_basic,subscribe,2025-03-14,,
U-09224,annual_basic,subscribe,2025-03-14,,
U-09225,monthly_basic,subscribe,2025-03-14,,
U-09226,monthly_pro,subscribe,2025-03-14,,
U-09243,monthly_basic,subscribe,2025-03-14,,
U-09244,monthly_basic,subscribe,2025-03-14,,
U-09250,monthly_basic,subscribe,2025-03-14,,
U-09251,monthly_pro,subscribe,2025-03-14,,
U-09253,monthly_basic,subscribe,2025-03-14,,
U-09258,monthly_basic,subscribe,2025-03-14,,
U-09263,annual_basic,subscribe,2025-03-14,,
U-09265,annual_basic,subscribe,2025-03-14,,
U-09267,monthly_pro,subscribe,2025-03-14,,
U-09273,annual_pro,subscribe,2025-03-14,,
U-09280,monthly_pro,subscribe,2025-03-14,,
U-09286,monthly_basic,subscribe,2025-03-14,,
U-09290,monthly_basic,subscribe,2025-03-14,,
U-01310,monthly_basic,subscribe,2025-03-15,,
U-01573,monthly_basic,subscribe,2025-03-15,,
U-01919,monthly_basic,subscribe,2025-03-15,,
U-02613,monthly_basic,subscribe,2025-03-15,,
U-03558,monthly_basic,subscribe,2025-03-15,,
U-05003,monthly_basic,renew,2025-03-15,,
U-05022,monthly_basic,renew,2025-03-15,,
U-05027,monthly_basic,renew,2025-03-15,,
U-05027,monthly_pro,upgrade,2025-03-15,monthly_basic,
U-05029,monthly_pro,renew,2025-03-15,,
U-05030,monthly_basic,renew,2025-03-15,,
U-05043,monthly_basic,renew,2025-03-15,,
U-05047,monthly_basic,renew,2025-03-15,,
U-06496,monthly_basic,subscribe,2025-03-15,,
U-06511,monthly_basic,subscribe,2025-03-15,,
U-06755,monthly_basic,subscribe,2025-03-15,,
U-06793,monthly_basic,renew,2025-03-15,,
U-06795,monthly_basic,renew,2025-03-15,,
U-06796,monthly_pro,renew,2025-03-15,,
U-06804,monthly_pro,renew,2025-03-15,,
U-06808,monthly_pro,renew,2025-03-15,,
U-06815,monthly_pro,renew,2025-03-15,,
U-06822,monthly_pro,renew,2025-03-15,,
U-06850,monthly_basic,renew,2025-03-15,,
U-06853,monthly_basic,renew,2025-03-15,,
U-06856,monthly_basic,renew,2025-03-15,,
U-07265,monthly_basic,subscribe,2025-03-15,,
U-09294,monthly_basic,subscribe,2025-03-15,,
U-09297,monthly_basic,subscribe,2025-03-15,,
U-09298,annual_basic,subscribe,2025-03-15,,
U-09320,annual_basic,subscribe,2025-03-15,,
U-09329,monthly_pro,subscribe,2025-03-15,,
U-09332,monthly_pro,subscribe,2025-03-15,,
U-09334,monthly_basic,subscribe,2025-03-15,,
U-09335,monthly_pro,subscribe,2025-03-15,,
U-09337,monthly_pro,subscribe,2025-03-15,,
U-09342,monthly_pro,subscribe,2025-03-15,,
U-09346,monthly_pro,subscribe,2025-03-15,,
U-09353,annual_pro,subscribe,2025-03-15,,
U-09375,annual_pro,subscribe,2025-03-15,,
U-09376,monthly_basic,subscribe,2025-03-15,,
U-00134,monthly_basic,subscribe,2025-03-16,,
U-00739,monthly_basic,subscribe,2025-03-16,,
U-01236,monthly_basic,subscribe,2025-03-16,,
U-01995,monthly_basic,subscribe,2025-03-16,,
U-03091,monthly_basic,subscribe,2025-03-16,,
U-03311,monthly_basic,subscribe,2025-03-16,,
U-03879,monthly_basic,subscribe,2025-03-16,,
U-04941,monthly_basic,subscribe,2025-03-16,,
U-05054,monthly_basic,renew,2025-03-16,,
U-05057,monthly_basic,renew,2025-03-16,,
U-05059,monthly_pro,renew,2025-03-16,,
U-05062,monthly_pro,renew,2025-03-16,,
U-05075,monthly_pro,renew,2025-03-16,,
U-05081,monthly_pro,renew,2025-03-16,,
U-05088,monthly_basic,renew,2025-03-16,,
U-05089,monthly_basic,renew,2025-03-16,,
U-06092,monthly_basic,subscribe,2025-03-16,,
U-06210,monthly_basic,subscribe,2025-03-16,,
U-06878,monthly_basic,renew,2025-03-16,,
U-06883,monthly_pro,renew,2025-03-16,,
U-06889,monthly_pro,renew,2025-03-16,,
U-06903,monthly_basic,renew,2025-03-16,,
U-06905,monthly_basic,renew,2025-03-16,,
U-06915,monthly_basic,cancel,2025-03-16,monthly_basic,technical_issues
U-06923,monthly_basic,renew,2025-03-16,,
U-09388,monthly_pro,subscribe,2025-03-16,,
U-09389,annual_pro,subscribe,2025-03-16,,
U-09390,monthly_basic,subscribe,2025-03-16,,
U-09391,annual_basic,subscribe,2025-03-16,,
U-09401,monthly_basic,subscribe,2025-03-16,,
U-09402,annual_basic,subscribe,2025-03-16,,
U-09403,annual_basic,subscribe,2025-03-16,,
U-09408,monthly_pro,subscribe,2025-03-16,,
U-09409,monthly_basic,subscribe,2025-03-16,,
U-09411,monthly_pro,subscribe,2025-03-16,,
U-09420,monthly_pro,subscribe,2025-03-16,,
U-09422,annual_pro,subscribe,2025-03-16,,
U-09429,monthly_basic,subscribe,2025-03-16,,
U-09443,annual_basic,subscribe,2025-03-16,,
U-09444,monthly_basic,subscribe,2025-03-16,,
U-09447,monthly_basic,subscribe,2025-03-16,,
U-09451,monthly_basic,subscribe,2025-03-16,,
U-09455,annual_pro,subscribe,2025-03-16,,
U-09459,monthly_basic,subscribe,2025-03-16,,
U-09468,monthly_basic,subscribe,2025-03-16,,
U-09477,monthly_pro,subscribe,2025-03-16,,
U-09483,monthly_basic,subscribe,2025-03-16,,
U-09486,annual_pro,subscribe,2025-03-16,,
U-09488,annual_basic,subscribe,2025-03-16,,
U-09490,annual_pro,subscribe,2025-03-16,,
U-09492,monthly_basic,subscribe,2025-03-16,,
U-09498,annual_basic,subscribe,2025-03-16,,
U-01544,monthly_basic,subscribe,2025-03-17,,
U-02610,monthly_basic,subscribe,2025-03-17,,
U-02856,monthly_basic,subscribe,2025-03-17,,
U-03253,monthly_basic,subscribe,2025-03-17,,
U-04200,monthly_basic,subscribe,2025-03-17,,
U-05102,monthly_basic,renew,2025-03-17,,
U-05113,monthly_pro,renew,2025-03-17,,
U-05118,monthly_basic,renew,2025-03-17,,
U-05134,monthly_pro,renew,2025-03-17,,
U-05135,monthly_basic,renew,2025-03-17,,
U-05142,monthly_basic,renew,2025-03-17,,
U-05145,monthly_basic,renew,2025-03-17,,
U-05150,monthly_basic,renew,2025-03-17,,
U-06925,monthly_basic,renew,2025-03-17,,
U-06926,monthly_basic,renew,2025-03-17,,
U-06927,monthly_pro,renew,2025-03-17,,
U-06930,monthly_pro,renew,2025-03-17,,
U-06941,monthly_basic,renew,2025-03-17,,
U-06941,monthly_pro,upgrade,2025-03-17,monthly_basic,
U-06943,monthly_basic,renew,2025-03-17,,
U-06947,monthly_basic,renew,2025-03-17,,
U-06950,monthly_basic,renew,2025-03-17,,
U-06950,monthly_pro,upgrade,2025-03-17,monthly_basic,
U-06953,monthly_basic,renew,2025-03-17,,
U-06991,monthly_basic,renew,2025-03-17,,
U-06994,monthly_pro,renew,2025-03-17,,
U-09501,annual_basic,subscribe,2025-03-17,,
U-09505,annual_basic,subscribe,2025-03-17,,
U-09518,monthly_basic,subscribe,2025-03-17,,
U-09524,annual_basic,subscribe,2025-03-17,,
U-09528,annual_basic,subscribe,2025-03-17,,
U-09531,monthly_pro,subscribe,2025-03-17,,
U-09541,annual_basic,subscribe,2025-03-17,,
U-09542,monthly_basic,subscribe,2025-03-17,,
U-09553,monthly_basic,subscribe,2025-03-17,,
U-09556,annual_basic,subscribe,2025-03-17,,
U-09574,monthly_basic,subscribe,2025-03-17,,
U-09579,annual_pro,subscribe,2025-03-17,,
U-09580,monthly_pro,subscribe,2025-03-17,,
U-09582,annual_pro,subscribe,2025-03-17,,
U-09585,annual_basic,subscribe,2025-03-17,,
U-09590,annual_basic,subscribe,2025-03-17,,
U-09591,monthly_basic,subscribe,2025-03-17,,
U-00612,monthly_basic,subscribe,2025-03-18,,
U-01302,monthly_basic,subscribe,2025-03-18,,
U-02144,monthly_basic,subscribe,2025-03-18,,
U-02636,monthly_basic,subscribe,2025-03-18,,
U-03194,monthly_basic,subscribe,2025-03-18,,
U-03522,monthly_basic,subscribe,2025-03-18,,
U-04076,monthly_basic,subscribe,2025-03-18,,
U-05158,monthly_basic,renew,2025-03-18,,
U-05158,monthly_pro,upgrade,2025-03-18,monthly_basic,
U-05175,monthly_pro,renew,2025-03-18,,
U-05179,monthly_basic,renew,2025-03-18,,
U-05186,monthly_basic,renew,2025-03-18,,
U-05188,monthly_pro,renew,2025-03-18,,
U-05198,monthly_basic,renew,2025-03-18,,
U-05524,monthly_basic,subscribe,2025-03-18,,
U-05568,monthly_basic,subscribe,2025-03-18,,
U-06153,monthly_basic,subscribe,2025-03-18,,
U-06311,monthly_basic,subscribe,2025-03-18,,
U-06996,monthly_basic,renew,2025-03-18,,
U-07002,monthly_basic,renew,2025-03-18,,
U-07002,monthly_pro,upgrade,2025-03-18,monthly_basic,
U-07003,monthly_basic,renew,2025-03-18,,
U-07021,monthly_pro,renew,2025-03-18,,
U-07022,monthly_basic,renew,2025-03-18,,
U-07029,monthly_basic,renew,2025-03-18,,
U-07035,monthly_pro,renew,2025-03-18,,
U-07053,monthly_pro,renew,2025-03-18,,
U-07063,monthly_basic,renew,2025-03-18,,
U-07063,monthly_pro,upgrade,2025-03-18,monthly_basic,
U-09594,monthly_pro,subscribe,2025-03-18,,
U-09596,monthly_pro,subscribe,2025-03-18,,
U-09601,monthly_basic,subscribe,2025-03-18,,
U-09608,annual_basic,subscribe,2025-03-18,,
U-09611,monthly_basic,subscribe,2025-03-18,,
U-09616,monthly_basic,subscribe,2025-03-18,,
U-09617,annual_pro,subscribe,2025-03-18,,
U-09621,monthly_basic,subscribe,2025-03-18,,
U-09622,monthly_basic,subscribe,2025-03-18,,
U-09626,monthly_pro,subscribe,2025-03-18,,
U-09634,monthly_basic,subscribe,2025-03-18,,
U-09635,annual_pro,subscribe,2025-03-18,,
U-09638,monthly_basic,subscribe,2025-03-18,,
U-09644,monthly_pro,subscribe,2025-03-18,,
U-09646,annual_basic,subscribe,2025-03-18,,
U-09650,monthly_pro,subscribe,2025-03-18,,
U-09651,monthly_basic,subscribe,2025-03-18,,
U-09652,monthly_basic,subscribe,2025-03-18,,
U-09655,annual_basic,subscribe,2025-03-18,,
U-09657,monthly_basic,subscribe,2025-03-18,,
U-09660,monthly_basic,subscribe,2025-03-18,,
U-09661,monthly_pro,subscribe,2025-03-18,,
U-09671,monthly_basic,subscribe,2025-03-18,,
U-09675,annual_pro,subscribe,2025-03-18,,
U-02179,monthly_basic,subscribe,2025-03-19,,
U-03637,monthly_basic,subscribe,2025-03-19,,
U-04975,monthly_basic,subscribe,2025-03-19,,
U-05214,monthly_basic,renew,2025-03-19,,
U-05234,monthly_pro,renew,2025-03-19,,
U-05244,monthly_pro,renew,2025-03-19,,
U-05246,monthly_basic,renew,2025-03-19,,
U-05255,monthly_pro,renew,2025-03-19,,
U-05261,monthly_basic,renew,2025-03-19,,
U-06080,monthly_basic,subscribe,2025-03-19,,
U-06636,monthly_basic,subscribe,2025-03-19,,
U-07069,monthly_pro,renew,2025-03-19,,
U-07074,monthly_pro,renew,2025-03-19,,
U-07079,monthly_basic,renew,2025-03-19,,
U-07080,monthly_basic,renew,2025-03-19,,
U-07081,monthly_basic,renew,2025-03-19,,
U-07081,monthly_pro,upgrade,2025-03-19,monthly_basic,
U-07090,monthly_pro,renew,2025-03-19,,
U-07092,monthly_basic,renew,2025-03-19,,
U-07095,monthly_pro,renew,2025-03-19,,
U-07099,monthly_basic,renew,2025-03-19,,
U-07106,monthly_basic,renew,2025-03-19,,
U-07107,monthly_basic,renew,2025-03-19,,
U-07110,monthly_pro,renew,2025-03-19,,
U-07129,monthly_basic,renew,2025-03-19,,
U-07132,monthly_pro,renew,2025-03-19,,
U-07138,monthly_basic,renew,2025-03-19,,
U-07146,monthly_basic,renew,2025-03-19,,
U-07147,monthly_basic,renew,2025-03-19,,
U-07151,monthly_basic,renew,2025-03-19,,
U-07185,monthly_basic,subscribe,2025-03-19,,
U-07414,monthly_basic,subscribe,2025-03-19,,
U-08270,monthly_basic,subscribe,2025-03-19,,
U-09689,annual_basic,subscribe,2025-03-19,,
U-09690,annual_pro,subscribe,2025-03-19,,
U-09693,monthly_pro,subscribe,2025-03-19,,
U-09700,annual_pro,subscribe,2025-03-19,,
U-09705,monthly_basic,subscribe,2025-03-19,,
U-09706,monthly_pro,subscribe,2025-03-19,,
U-09707,monthly_basic,subscribe,2025-03-19,,
U-09709,annual_basic,subscribe,2025-03-19,,
U-09712,monthly_basic,subscribe,2025-03-19,,
U-09727,monthly_basic,subscribe,2025-03-19,,
U-09729,annual_pro,subscribe,2025-03-19,,
U-09742,annual_basic,subscribe,2025-03-19,,
U-09744,monthly_pro,subscribe,2025-03-19,,
U-09756,monthly_basic,subscribe,2025-03-19,,
U-09761,monthly_pro,subscribe,2025-03-19,,
U-09762,monthly_pro,subscribe,2025-03-19,,
U-09763,annual_basic,subscribe,2025-03-19,,
U-09765,monthly_basic,subscribe,2025-03-19,,
U-09767,monthly_basic,subscribe,2025-03-19,,
U-09768,annual_basic,subscribe,2025-03-19,,
U-09769,monthly_basic,subscribe,2025-03-19,,
U-09771,annual_pro,subscribe,2025-03-19,,
U-09779,annual_basic,subscribe,2025-03-19,,
U-09781,monthly_basic,subscribe,2025-03-19,,
U-09789,monthly_pro,subscribe,2025-03-19,,
U-00554,monthly_basic,subscribe,2025-03-20,,
U-01558,monthly_basic,subscribe,2025-03-20,,
U-02799,monthly_basic,subscribe,2025-03-20,,
U-04507,monthly_basic,subscribe,2025-03-20,,
U-04510,monthly_basic,subscribe,2025-03-20,,
U-05037,monthly_basic,subscribe,2025-03-20,,
U-05269,monthly_basic,renew,2025-03-20,,
U-05272,monthly_basic,renew,2025-03-20,,
U-05277,monthly_basic,cancel,2025-03-20,monthly_basic,too_expensive
U-05279,monthly_basic,renew,2025-03-20,,
U-05279,monthly_pro,upgrade,2025-03-20,monthly_basic,
U-05280,monthly_pro,renew,2025-03-20,,
U-05283,monthly_basic,renew,2025-03-20,,
U-05289,monthly_pro,renew,2025-03-20,,
U-05293,monthly_pro,renew,2025-03-20,,
U-05316,monthly_basic,renew,2025-03-20,,
U-05318,monthly_basic,renew,2025-03-20,,
U-07155,monthly_pro,renew,2025-03-20,,
U-07158,monthly_basic,renew,2025-03-20,,
U-07159,monthly_basic,renew,2025-03-20,,
U-07182,monthly_basic,renew,2025-03-20,,
U-07183,monthly_basic,renew,2025-03-20,,
U-07186,monthly_pro,renew,2025-03-20,,
U-07192,monthly_pro,renew,2025-03-20,,
U-07203,monthly_pro,renew,2025-03-20,,
U-07205,monthly_basic,renew,2025-03-20,,
U-07208,monthly_basic,renew,2025-03-20,,
U-07417,monthly_basic,subscribe,2025-03-20,,
U-07990,monthly_basic,subscribe,2025-03-20,,
U-09794,annual_basic,subscribe,2025-03-20,,
U-09799,annual_basic,subscribe,2025-03-20,,
U-09818,annual_basic,subscribe,2025-03-20,,
U-09819,monthly_basic,subscribe,2025-03-20,,
U-09821,monthly_pro,subscribe,2025-03-20,,
U-09823,annual_basic,subscribe,2025-03-20,,
U-09826,monthly_basic,subscribe,2025-03-20,,
U-09829,monthly_pro,subscribe,2025-03-20,,
U-09830,monthly_basic,subscribe,2025-03-20,,
U-09832,monthly_basic,subscribe,2025-03-20,,
U-09834,monthly_basic,subscribe,2025-03-20,,
U-09838,monthly_basic,subscribe,2025-03-20,,
U-09852,monthly_pro,subscribe,2025-03-20,,
U-09853,monthly_pro,subscribe,2025-03-20,,
U-09858,monthly_pro,subscribe,2025-03-20,,
U-09862,monthly_basic,subscribe,2025-03-20,,
U-09865,annual_basic,subscribe,2025-03-20,,
U-01877,monthly_basic,subscribe,2025-03-21,,
U-03484,monthly_basic,subscribe,2025-03-21,,
U-03760,monthly_basic,subscribe,2025-03-21,,
U-05320,monthly_basic,renew,2025-03-21,,
U-05332,monthly_basic,renew,2025-03-21,,
U-05339,monthly_basic,renew,2025-03-21,,
U-05341,monthly_pro,renew,2025-03-21,,
U-05342,monthly_pro,renew,2025-03-21,,
U-05346,monthly_basic,renew,2025-03-21,,
U-05347,monthly_basic,renew,2025-03-21,,
U-05355,monthly_basic,renew,2025-03-21,,
U-05368,monthly_basic,renew,2025-03-21,,
U-05369,monthly_basic,renew,2025-03-21,,
U-05370,monthly_pro,renew,2025-03-21,,
U-05371,monthly_basic,renew,2025-03-21,,
U-05371,monthly_pro,upgrade,2025-03-21,monthly_basic,
U-05725,monthly_basic,subscribe,2025-03-21,,
U-07214,monthly_basic,subscribe,2025-03-21,,
U-07224,monthly_basic,renew,2025-03-21,,
U-07230,monthly_basic,renew,2025-03-21,,
U-07239,monthly_pro,renew,2025-03-21,,
U-07254,monthly_basic,renew,2025-03-21,,
U-07254,monthly_pro,upgrade,2025-03-21,monthly_basic,
U-07263,monthly_basic,renew,2025-03-21,,
U-07264,monthly_pro,renew,2025-03-21,,
U-07266,monthly_basic,renew,2025-03-21,,
U-07280,monthly_basic,renew,2025-03-21,,
U-07648,monthly_basic,subscribe,2025-03-21,,
U-09869,monthly_pro,subscribe,2025-03-21,,
U-09874,annual_pro,subscribe,2025-03-21,,
U-09875,monthly_basic,subscribe,2025-03-21,,
U-09876,monthly_pro,subscribe,2025-03-21,,
U-09877,monthly_basic,subscribe,2025-03-21,,
U-09884,monthly_pro,subscribe,2025-03-21,,
U-09889,monthly_pro,subscribe,2025-03-21,,
U-09896,monthly_basic,subscribe,2025-03-21,,
U-09900,annual_basic,subscribe,2025-03-21,,
U-09901,monthly_basic,subscribe,2025-03-21,,
U-09903,annual_basic,subscribe,2025-03-21,,
U-09906,annual_pro,subscribe,2025-03-21,,
U-09907,monthly_pro,subscribe,2025-03-21,,
U-09922,monthly_basic,subscribe,2025-03-21,,
U-09923,monthly_pro,subscribe,2025-03-21,,
U-09924,monthly_basic,subscribe,2025-03-21,,
U-09938,monthly_basic,subscribe,2025-03-21,,
U-09939,annual_basic,subscribe,2025-03-21,,
U-09940,monthly_basic,subscribe,2025-03-21,,
U-09941,monthly_basic,subscribe,2025-03-21,,
U-09950,monthly_basic,subscribe,2025-03-21,,
U-09956,monthly_basic,subscribe,2025-03-21,,
U-00983,monthly_pro,subscribe,2025-03-22,,
U-01040,monthly_basic,subscribe,2025-03-22,,
U-01375,monthly_basic,subscribe,2025-03-22,,
U-02013,monthly_basic,subscribe,2025-03-22,,
U-02164,monthly_basic,subscribe,2025-03-22,,
U-02983,monthly_basic,subscribe,2025-03-22,,
U-03577,monthly_basic,subscribe,2025-03-22,,
U-03948,monthly_basic,subscribe,2025-03-22,,
U-04251,monthly_basic,subscribe,2025-03-22,,
U-05382,monthly_pro,renew,2025-03-22,,
U-05388,monthly_pro,renew,2025-03-22,,
U-05394,monthly_basic,renew,2025-03-22,,
U-05395,monthly_basic,renew,2025-03-22,,
U-05402,monthly_basic,renew,2025-03-22,,
U-05403,monthly_pro,renew,2025-03-22,,
U-05413,monthly_pro,renew,2025-03-22,,
U-05419,monthly_basic,renew,2025-03-22,,
U-05425,monthly_basic,renew,2025-03-22,,
U-05426,monthly_basic,renew,2025-03-22,,
U-05426,monthly_pro,upgrade,2025-03-22,monthly_basic,
U-05427,monthly_pro,renew,2025-03-22,,
U-05428,monthly_basic,renew,2025-03-22,,
U-05430,monthly_basic,renew,2025-03-22,,
U-05512,monthly_basic,subscribe,2025-03-22,,
U-06455,monthly_basic,subscribe,2025-03-22,,
U-07308,monthly_pro,renew,2025-03-22,,
U-07315,monthly_pro,renew,2025-03-22,,
U-07322,monthly_pro,renew,2025-03-22,,
U-07326,monthly_pro,renew,2025-03-22,,
U-07338,monthly_basic,renew,2025-03-22,,
U-07347,monthly_pro,renew,2025-03-22,,
U-07351,monthly_basic,cancel,2025-03-22,monthly_basic,not_using
U-07352,monthly_pro,renew,2025-03-22,,
U-07362,monthly_pro,renew,2025-03-22,,
U-07365,monthly_basic,renew,2025-03-22,,
U-07367,monthly_basic,renew,2025-03-22,,
U-09961,annual_basic,subscribe,2025-03-22,,
U-09962,monthly_pro,subscribe,2025-03-22,,
U-09964,monthly_pro,subscribe,2025-03-22,,
U-09971,monthly_pro,subscribe,2025-03-22,,
U-09975,monthly_pro,subscribe,2025-03-22,,
U-09987,annual_basic,subscribe,2025-03-22,,
U-09990,monthly_pro,subscribe,2025-03-22,,
U-09994,monthly_basic,subscribe,2025-03-22,,
U-09996,monthly_pro,subscribe,2025-03-22,,
U-09999,annual_pro,subscribe,2025-03-22,,
U-10001,monthly_basic,subscribe,2025-03-22,,
U-10003,monthly_basic,subscribe,2025-03-22,,
U-10016,annual_pro,subscribe,2025-03-22,,
U-10019,monthly_pro,subscribe,2025-03-22,,
U-10024,monthly_basic,subscribe,2025-03-22,,
U-10027,annual_basic,subscribe,2025-03-22,,
U-10031,monthly_pro,subscribe,2025-03-22,,
U-10036,monthly_basic,subscribe,2025-03-22,,
U-10037,monthly_pro,subscribe,2025-03-22,,
U-10038,monthly_basic,subscribe,2025-03-22,,
U-10039,monthly_pro,subscribe,2025-03-22,,
U-10041,monthly_pro,subscribe,2025-03-22,,
U-10042,monthly_basic,subscribe,2025-03-22,,
U-10046,annual_basic,subscribe,2025-03-22,,
U-10053,monthly_basic,subscribe,2025-03-22,,
U-10060,annual_basic,subscribe,2025-03-22,,
U-10062,annual_basic,subscribe,2025-03-22,,
U-10066,monthly_pro,subscribe,2025-03-22,,
U-10067,monthly_pro,subscribe,2025-03-22,,
U-00028,monthly_basic,subscribe,2025-03-23,,
U-00747,monthly_basic,subscribe,2025-03-23,,
U-00832,monthly_basic,subscribe,2025-03-23,,
U-01686,monthly_basic,subscribe,2025-03-23,,
U-01731,monthly_basic,subscribe,2025-03-23,,
U-01985,monthly_basic,subscribe,2025-03-23,,
U-02180,monthly_basic,subscribe,2025-03-23,,
U-03418,monthly_basic,subscribe,2025-03-23,,
U-03462,monthly_basic,subscribe,2025-03-23,,
U-03694,monthly_basic,subscribe,2025-03-23,,
U-04138,monthly_basic,subscribe,2025-03-23,,
U-04588,monthly_basic,subscribe,2025-03-23,,
U-05432,monthly_pro,renew,2025-03-23,,
U-05435,monthly_basic,renew,2025-03-23,,
U-05438,monthly_basic,renew,2025-03-23,,
U-05438,monthly_pro,upgrade,2025-03-23,monthly_basic,
U-05445,monthly_basic,renew,2025-03-23,,
U-05470,monthly_basic,renew,2025-03-23,,
U-05478,monthly_basic,renew,2025-03-23,,
U-05479,monthly_pro,cancel,2025-03-23,monthly_pro,too_expensive
U-05498,monthly_basic,subscribe,2025-03-23,,
U-05645,monthly_basic,subscribe,2025-03-23,,
U-06139,monthly_basic,subscribe,2025-03-23,,
U-07374,monthly_basic,renew,2025-03-23,,
U-07377,monthly_basic,renew,2025-03-23,,
U-07378,monthly_basic,renew,2025-03-23,,
U-07385,monthly_pro,renew,2025-03-23,,
