user_id,signup_date,acquisition_source,device_type,campaign_id,signup_method,gender,age_group,job_category,state,current_plan,plan_start_date,is_activated,activation_date,churn_date,cancel_reason,total_sessions,total_lessons_completed,last_active_date
U-04941,2024-10-19,youtube,android,CMP-011,google,female,40+,developer,resurrected,monthly_basic,2025-03-16,False,,2024-11-23,,28,6,2025-05-25
U-04942,2024-09-21,referral,web,CMP-009,email,male,35-39,developer,churned,,,False,,2024-11-11,,0,0,2024-11-11
U-04943,2024-09-02,youtube,web,CMP-010,email,male,30-34,design,churned,,,False,,2024-09-20,,0,10,2024-09-20
U-04944,2024-04-21,meta_ads,ios,CMP-004,google,male,30-34,sales,churned,,,False,,2024-05-10,,0,0,2024-05-10
U-04945,2024-10-22,instagram_influencer,ios,CMP-012,google,female,25-29,hr,active,monthly_pro,2024-10-31,False,,,,53,12,2025-05-24
U-04946,2024-07-08,content_marketing,android,CMP-008,naver,female,25-29,office_admin,churned,,,False,,2024-08-03,,0,0,2024-08-03
U-04947,2024-10-09,content_marketing,web,CMP-007,kakao,female,25-29,student,churned,,,False,,2025-05-15,other,14,3,2025-04-02
U-04948,2024-10-26,youtube,android,CMP-011,kakao,female,25-29,sales,active,monthly_basic,2024-11-02,False,,,,66,15,2025-05-24
U-04949,2024-10-12,google_ads,web,CMP-001,kakao,female,25-29,design,churned,,,False,,2025-03-12,too_expensive,4,1,2025-01-18
U-04950,2024-12-07,youtube,ios,CMP-011,google,female,30-34,hr,free_active,,,False,,,,3,0,2025-03-31
U-04951,2024-04-03,organic,web,,email,female,25-29,marketing,free_active,,,False,,,,5,13,2025-05-15
U-04952,2024-05-28,organic,android,,email,female,25-29,design,free_active,,,False,,,,8,2,2025-05-16
U-04953,2024-11-03,meta_ads,web,CMP-006,kakao,male,30-34,other,churned,,,False,,2025-04-02,not_using,1,1,2025-01-14
U-04954,2024-03-26,google_ads,android,CMP-001,kakao,female,25-29,office_admin,resurrected,monthly_basic,2025-02-15,False,,2025-02-01,technical_issues,18,13,2025-05-19
U-04955,2024-12-12,youtube,web,CMP-010,kakao,female,25-29,finance,churned,,,False,,2025-02-25,content_quality,0,0,2025-01-01
U-04956,2024-11-06,youtube,web,CMP-010,google,male,25-29,student,resurrected,monthly_basic,2025-01-26,False,,2024-11-20,,60,23,2025-05-25
U-04957,2024-12-09,meta_ads,web,CMP-005,kakao,male,25-29,design,active,monthly_basic,2024-12-19,False,,,,5,2,2025-01-22
U-04958,2024-07-28,youtube,android,CMP-011,kakao,male,25-29,office_admin,churned,,,False,,2024-09-19,,0,8,2024-09-19
U-04959,2024-12-24,youtube,web,CMP-010,kakao,female,25-29,office_admin,churned,,,False,,2025-01-06,trial_expired,0,0,2025-01-04
U-04960,2024-04-03,content_marketing,ios,CMP-008,kakao,female,40+,office_admin,churned,,,False,,2024-04-16,,0,9,2024-04-16
U-04961,2024-09-04,instagram_influencer,ios,CMP-012,email,female,25-29,other,free_active,,,False,,,,13,1,2025-05-21
U-04962,2024-06-11,meta_ads,ios,CMP-006,email,male,30-34,marketing,churned,,,False,,2024-07-27,,0,0,2024-07-27
U-04963,2024-11-07,google_ads,web,CMP-001,kakao,female,20-24,student,active,annual_basic,2024-11-14,False,,,,24,8,2025-04-27
U-04964,2024-10-24,google_ads,ios,CMP-001,email,female,25-29,other,active,monthly_pro,2024-11-03,False,,,,49,11,2025-05-23
U-04965,2024-11-11,youtube,ios,CMP-011,naver,female,20-24,sales,resurrected,monthly_basic,2025-02-19,False,,2024-11-19,,39,16,2025-05-24
U-04966,2024-10-21,meta_ads,web,CMP-004,kakao,male,25-29,marketing,free_active,,,False,,,,5,0,2025-03-24
U-04967,2024-11-30,youtube,ios,CMP-010,google,male,40+,office_admin,free_active,,,False,,,,3,3,2025-03-08
U-04968,2024-06-10,meta_ads,web,CMP-004,email,female,25-29,student,active,annual_basic,2024-06-19,False,,,,6,6,2025-05-14
U-04969,2024-09-15,youtube,web,CMP-011,google,male,30-34,student,resurrected,monthly_basic,2025-04-14,False,,2024-09-23,,6,1,2025-05-16
U-04970,2024-10-17,content_marketing,ios,CMP-008,kakao,female,25-29,finance,churned,,,False,,2025-03-31,not_using,0,6,2024-12-25
U-04971,2024-12-25,instagram_influencer,web,CMP-013,email,male,35-39,hr,active,annual_basic,2025-01-02,False,,,,57,14,2025-05-23
U-04972,2024-04-29,content_marketing,web,CMP-008,kakao,male,30-34,office_admin,churned,,,False,,2024-06-14,,0,0,2024-06-14
U-04973,2024-07-29,content_marketing,web,CMP-008,google,female,25-29,design,churned,,,False,,2024-09-09,,0,15,2024-09-09
U-04974,2024-08-21,organic,web,,google,female,25-29,student,resurrected,monthly_basic,2025-05-09,False,,2024-09-04,,13,21,2025-05-24
U-04975,2024-08-24,youtube,ios,CMP-010,kakao,male,30-34,student,resurrected,monthly_basic,2025-03-19,False,,2024-10-09,,46,26,2025-05-25
U-04976,2024-04-15,instagram_influencer,ios,CMP-013,kakao,female,30-34,design,free_active,,,False,,,,10,0,2025-03-18
U-04977,2024-09-07,meta_ads,web,CMP-005,naver,male,30-34,student,churned,,,False,,2024-09-22,,0,6,2024-09-22
U-04978,2024-10-10,organic,android,,kakao,female,20-24,developer,active,monthly_pro,2024-10-19,False,,,,44,23,2025-05-24
U-04979,2024-07-26,youtube,android,CMP-010,google,male,20-24,finance,resurrected,monthly_basic,2025-04-05,False,,2024-09-14,,20,2,2025-05-25
U-04980,2024-05-21,content_marketing,web,CMP-008,naver,male,30-34,design,resurrected,monthly_pro,2025-04-21,False,,2024-12-18,not_using,16,19,2025-05-24
U-04981,2024-11-11,content_marketing,ios,CMP-008,naver,female,35-39,student,resurrected,monthly_basic,2025-04-22,False,,2024-11-27,,11,5,2025-05-23
U-04982,2024-07-20,instagram_influencer,web,CMP-012,kakao,male,25-29,other,churned,,,False,,2025-05-08,found_alternative,8,1,2025-03-25
U-04983,2024-10-04,google_ads,web,CMP-001,email,female,35-39,marketing,active,monthly_basic,2024-10-14,False,,,,32,20,2025-05-23
U-04984,2024-10-04,content_marketing,web,CMP-008,kakao,male,25-29,student,active,annual_basic,2024-10-14,False,,,,62,34,2025-05-24
U-04985,2024-11-12,referral,ios,CMP-009,kakao,female,25-29,office_admin,churned,,,False,,2024-11-29,,0,0,2024-11-29
U-04986,2024-10-24,youtube,android,CMP-010,email,male,25-29,student,resurrected,monthly_basic,2025-05-01,False,,2025-02-14,too_expensive,7,1,2025-05-21
U-04987,2024-05-08,organic,android,,email,male,30-34,student,active,monthly_pro,2024-05-18,False,,,,66,29,2025-05-22
U-04988,2024-11-19,youtube,ios,CMP-011,email,female,30-34,student,churned,,,False,,2024-12-05,,0,5,2024-12-05
U-04989,2024-10-28,content_marketing,android,CMP-008,google,female,40+,student,churned,,,False,,2024-11-30,,0,0,2024-11-30
U-04990,2025-01-03,google_ads,android,CMP-003,email,male,30-34,office_admin,active,annual_basic,2025-01-11,False,,,,31,5,2025-05-18
U-04991,2024-09-23,organic,ios,,google,female,25-29,sales,resurrected,monthly_basic,2025-02-06,False,,2024-11-13,,47,16,2025-05-25
U-04992,2024-11-10,organic,web,,naver,female,30-34,marketing,churned,,,False,,2024-12-23,,0,0,2024-12-23
U-04993,2024-12-26,instagram_influencer,web,CMP-012,kakao,male,20-24,student,active,monthly_basic,2025-01-06,False,,,,43,9,2025-05-15
U-04994,2025-01-03,meta_ads,ios,CMP-005,naver,female,30-34,sales,churned,,,False,,2025-01-11,trial_expired,0,0,2025-01-06
U-04995,2024-07-24,content_marketing,web,CMP-008,google,male,30-34,other,churned,,,False,,2025-02-27,too_expensive,2,0,2025-01-21
U-04996,2024-10-24,google_ads,web,CMP-003,kakao,female,35-39,office_admin,churned,,,False,,2024-11-24,,0,0,2024-11-24
U-04997,2024-08-04,google_ads,ios,CMP-001,google,female,25-29,design,free_active,,,False,,,,12,14,2025-02-11
U-04998,2024-10-04,content_marketing,ios,CMP-007,kakao,female,35-39,developer,active,monthly_basic,2024-10-11,False,,,,65,28,2025-05-25
U-04999,2025-01-05,instagram_influencer,web,CMP-012,google,female,30-34,marketing,active,monthly_pro,2025-01-13,True,2025-01-07,,,25,10,2025-05-22
U-05000,2024-08-16,google_ads,web,CMP-003,google,male,25-29,sales,churned,,,False,,2024-10-04,,0,7,2024-10-04
U-05001,2025-01-06,google_ads,ios,CMP-003,naver,female,30-34,hr,resurrected,monthly_basic,2025-03-29,True,2025-01-12,2025-01-14,trial_expired,6,1,2025-03-29
U-05002,2025-01-06,instagram_influencer,web,CMP-013,email,female,25-29,finance,resurrected,monthly_basic,2025-02-26,True,2025-01-06,2025-01-14,trial_expired,26,5,2025-05-12
U-05003,2025-01-06,google_ads,android,CMP-001,google,male,25-29,student,active,monthly_basic,2025-01-14,True,2025-01-07,,,37,8,2025-05-22
U-05004,2025-01-06,youtube,ios,CMP-011,google,female,25-29,finance,churned,,,True,2025-01-06,2025-01-14,trial_expired,4,1,2025-01-10
U-05005,2025-01-06,youtube,web,CMP-011,email,female,30-34,sales,active,annual_basic,2025-01-14,True,2025-01-06,,,76,34,2025-05-22
U-05006,2025-01-06,meta_ads,web,CMP-006,email,female,25-29,office_admin,churned,monthly_basic,2025-01-14,True,2025-01-06,2025-02-13,other,7,2,2025-01-10
U-05007,2025-01-06,google_ads,android,CMP-003,email,female,25-29,marketing,churned,,,False,,2025-01-14,trial_expired,3,0,2025-01-09
U-05008,2025-01-06,youtube,android,CMP-010,kakao,female,30-34,student,churned,,,True,2025-01-09,2025-01-14,trial_expired,5,1,2025-01-09
U-05009,2025-01-06,youtube,ios,CMP-011,email,male,30-34,student,churned,,,True,2025-01-06,2025-01-14,trial_expired,5,2,2025-01-13
U-05010,2025-01-06,content_marketing,android,CMP-008,google,female,20-24,marketing,churned,,,True,2025-01-08,2025-01-14,trial_expired,2,1,2025-01-08
U-05011,2025-01-06,organic,web,,kakao,female,30-34,finance,churned,,,True,2025-01-06,2025-01-14,trial_expired,3,3,2025-01-09
U-05012,2025-01-06,instagram_influencer,ios,CMP-012,kakao,male,25-29,design,churned,,,True,2025-01-07,2025-05-20,technical_issues,4,1,2025-01-29
U-05013,2025-01-06,meta_ads,web,CMP-004,email,male,35-39,office_admin,churned,,,False,,2025-01-14,trial_expired,4,0,2025-01-13
U-05014,2025-01-06,content_marketing,android,CMP-008,kakao,male,20-24,design,churned,,,True,2025-01-07,2025-02-27,technical_issues,5,1,2025-01-09
U-05015,2025-01-06,instagram_influencer,android,CMP-013,kakao,male,30-34,finance,churned,,,False,,2025-01-14,trial_expired,4,0,2025-01-13
U-05016,2025-01-06,youtube,android,CMP-011,google,male,40+,student,free_active,,,True,2025-01-10,,,4,1,2025-01-10
U-05017,2025-01-06,google_ads,ios,CMP-002,naver,male,20-24,sales,churned,,,True,2025-01-07,2025-04-24,content_quality,9,1,2025-02-14
U-05018,2025-01-06,organic,ios,,email,female,25-29,finance,active,annual_pro,2025-01-14,True,2025-01-10,,,85,35,2025-05-25
U-05019,2025-01-06,youtube,ios,CMP-011,google,male,30-34,hr,churned,,,True,2025-01-08,2025-05-13,found_alternative,9,4,2025-01-21
U-05020,2025-01-06,google_ads,web,CMP-001,naver,male,20-24,other,churned,,,True,2025-01-09,2025-01-14,trial_expired,6,3,2025-01-11
U-05021,2025-01-06,meta_ads,android,CMP-004,kakao,female,40+,hr,churned,,,False,,2025-01-14,trial_expired,5,0,2025-01-13
U-05022,2025-01-06,organic,android,,email,female,25-29,developer,active,monthly_basic,2025-01-14,True,2025-01-06,,,53,15,2025-05-25
U-05023,2025-01-06,instagram_influencer,ios,CMP-013,kakao,female,20-24,finance,resurrected,monthly_basic,2025-05-05,False,,2025-01-14,trial_expired,3,1,2025-05-20
U-05024,2025-01-06,content_marketing,android,CMP-007,google,female,35-39,student,free_active,,,True,2025-01-08,,,29,8,2025-05-19
U-05025,2025-01-06,organic,android,,google,male,35-39,design,resurrected,monthly_basic,2025-03-05,True,2025-01-06,2025-01-14,trial_expired,29,9,2025-05-12
U-05026,2025-01-06,youtube,ios,CMP-010,google,male,30-34,design,resurrected,monthly_basic,2025-01-30,True,2025-01-07,2025-01-14,trial_expired,53,16,2025-05-25
U-05027,2025-01-06,youtube,web,CMP-010,google,other,25-29,design,active,monthly_pro,2025-01-14,True,2025-01-06,,,70,31,2025-05-24
U-05028,2025-01-06,youtube,android,CMP-010,kakao,female,25-29,other,churned,,,True,2025-01-06,2025-01-14,trial_expired,2,1,2025-01-08
U-05029,2025-01-06,youtube,web,CMP-011,email,female,25-29,design,active,monthly_pro,2025-01-14,True,2025-01-10,,,34,13,2025-05-22
U-05030,2025-01-06,google_ads,ios,CMP-003,google,male,30-34,finance,active,monthly_basic,2025-01-14,True,2025-01-07,,,49,10,2025-05-25
U-05031,2025-01-06,google_ads,android,CMP-002,kakao,female,25-29,student,churned,,,False,,2025-01-14,trial_expired,4,0,2025-01-13
U-05032,2025-01-06,meta_ads,android,CMP-004,email,male,25-29,office_admin,churned,,,True,2025-01-06,2025-01-14,trial_expired,3,0,2025-01-08
U-05033,2025-01-06,meta_ads,web,CMP-004,email,female,35-39,design,churned,,,True,2025-01-06,2025-04-22,technical_issues,5,1,2025-03-05
U-05034,2025-01-06,youtube,android,CMP-011,naver,female,40+,developer,churned,,,True,2025-01-06,2025-01-14,trial_expired,4,2,2025-01-13
U-05035,2025-01-06,organic,web,,kakao,female,30-34,hr,resurrected,monthly_basic,2025-02-24,False,,2025-01-14,trial_expired,39,25,2025-05-22
U-05036,2025-01-06,google_ads,web,CMP-002,kakao,female,30-34,student,active,annual_basic,2025-01-14,True,2025-01-11,,,20,5,2025-05-23
U-05037,2025-01-06,google_ads,android,CMP-001,google,female,25-29,marketing,resurrected,monthly_basic,2025-03-20,False,,2025-01-14,trial_expired,19,4,2025-05-19
U-05038,2025-01-06,organic,android,,email,female,30-34,student,churned,,,True,2025-01-12,2025-01-14,trial_expired,3,1,2025-01-12
U-05039,2025-01-06,meta_ads,ios,CMP-004,kakao,female,25-29,student,resurrected,monthly_basic,2025-02-21,False,,2025-01-14,trial_expired,4,0,2025-05-07
U-05040,2025-01-06,content_marketing,ios,CMP-007,kakao,female,35-39,design,churned,,,True,2025-01-08,2025-03-22,not_using,9,0,2025-01-28
U-05041,2025-01-06,referral,web,CMP-009,email,female,35-39,office_admin,active,annual_pro,2025-01-14,True,2025-01-07,,,101,55,2025-05-24
U-05042,2025-01-06,organic,android,,naver,male,30-34,finance,resurrected,monthly_basic,2025-03-11,True,2025-01-09,2025-01-14,trial_expired,45,13,2025-05-25
U-05043,2025-01-06,organic,ios,,email,female,25-29,design,active,monthly_basic,2025-01-14,True,2025-01-06,,,76,24,2025-05-25
U-05044,2025-01-06,organic,web,,google,female,25-29,student,churned,,,True,2025-01-10,2025-01-14,trial_expired,2,0,2025-01-10
U-05045,2025-01-06,organic,web,,kakao,female,30-34,office_admin,free_active,,,True,2025-01-07,,,14,8,2025-04-22
U-05046,2025-01-06,instagram_influencer,web,CMP-012,email,female,30-34,marketing,churned,,,False,,2025-01-14,trial_expired,2,0,2025-01-10
U-05047,2025-01-06,referral,web,CMP-009,naver,male,30-34,design,active,monthly_basic,2025-01-14,True,2025-01-06,,,83,38,2025-05-25
U-05048,2025-01-06,content_marketing,android,CMP-008,naver,female,20-24,marketing,free_active,,,True,2025-01-10,,,23,3,2025-05-22
U-05049,2025-01-06,youtube,ios,CMP-010,google,female,30-34,office_admin,churned,,,True,2025-01-06,2025-04-08,technical_issues,6,4,2025-01-26
U-05050,2025-01-07,google_ads,web,CMP-001,google,male,20-24,marketing,churned,,,False,,2025-01-15,trial_expired,1,0,2025-01-07
U-05051,2025-01-07,content_marketing,web,CMP-008,email,male,20-24,finance,churned,,,True,2025-01-11,2025-04-24,too_expensive,10,4,2025-03-07
U-05052,2025-01-07,google_ads,web,CMP-003,kakao,male,40+,hr,active,annual_basic,2025-01-15,True,2025-01-07,,,44,8,2025-05-25
U-05053,2025-01-07,organic,ios,,kakao,female,20-24,hr,churned,,,True,2025-01-07,2025-01-15,trial_expired,2,1,2025-01-13
U-05054,2025-01-07,organic,ios,,google,female,25-29,hr,active,monthly_basic,2025-01-15,True,2025-01-12,,,86,31,2025-05-25
U-05055,2025-01-07,google_ads,ios,CMP-001,kakao,female,30-34,student,free_active,,,True,2025-01-07,,,6,2,2025-02-16
U-05056,2025-01-07,meta_ads,web,CMP-004,kakao,male,20-24,finance,churned,,,False,,2025-01-15,trial_expired,4,0,2025-01-13
U-05057,2025-01-07,google_ads,android,CMP-002,kakao,female,25-29,finance,active,monthly_basic,2025-01-15,True,2025-01-07,,,7,1,2025-05-24
U-05058,2025-01-07,google_ads,android,CMP-003,kakao,female,40+,student,churned,,,True,2025-01-07,2025-01-15,trial_expired,5,1,2025-01-13
U-05059,2025-01-07,referral,web,CMP-009,email,female,30-34,marketing,active,monthly_pro,2025-01-15,True,2025-01-09,,,106,47,2025-05-25
U-05060,2025-01-07,meta_ads,android,CMP-005,naver,male,30-34,marketing,churned,,,False,,2025-01-15,trial_expired,9,0,2025-01-14
U-05061,2025-01-07,organic,web,,kakao,female,25-29,developer,churned,,,True,2025-01-08,2025-02-11,not_using,5,2,2025-01-09
U-05062,2025-01-07,meta_ads,android,CMP-006,email,other,25-29,office_admin,active,monthly_pro,2025-01-15,True,2025-01-07,,,9,1,2025-04-26
U-05063,2025-01-07,content_marketing,android,CMP-007,email,female,20-24,design,churned,,,True,2025-01-07,2025-01-15,trial_expired,4,0,2025-01-10
U-05064,2025-01-07,youtube,android,CMP-011,email,female,25-29,finance,active,annual_basic,2025-01-15,True,2025-01-07,,,58,12,2025-05-25
U-05065,2025-01-07,referral,web,CMP-009,kakao,female,20-24,office_admin,active,annual_basic,2025-01-15,True,2025-01-07,,,82,43,2025-05-25
U-05066,2025-01-07,google_ads,web,CMP-002,google,male,25-29,developer,resurrected,monthly_basic,2025-02-20,False,,2025-01-15,trial_expired,11,2,2025-04-03
U-05067,2025-01-07,referral,ios,CMP-009,email,male,30-34,other,churned,,,True,2025-01-08,2025-03-11,too_expensive,5,1,2025-01-09
U-05068,2025-01-07,youtube,web,CMP-010,google,female,30-34,marketing,churned,,,True,2025-01-09,2025-01-15,trial_expired,3,1,2025-01-09
U-05069,2025-01-07,youtube,ios,CMP-010,google,male,40+,finance,churned,,,True,2025-01-07,2025-01-15,trial_expired,3,1,2025-01-10
U-05070,2025-01-07,organic,ios,,email,female,25-29,marketing,churned,,,False,,2025-01-15,trial_expired,1,0,2025-01-07
U-05071,2025-01-07,referral,web,CMP-009,google,male,25-29,marketing,churned,,,True,2025-01-12,2025-01-15,trial_expired,3,1,2025-01-12
U-05072,2025-01-07,google_ads,web,CMP-003,kakao,male,25-29,marketing,churned,,,False,,2025-01-15,trial_expired,2,0,2025-01-09
U-05073,2025-01-07,referral,web,CMP-009,email,female,30-34,developer,churned,,,True,2025-01-08,2025-01-15,trial_expired,5,3,2025-01-10
U-05074,2025-01-07,referral,web,CMP-009,kakao,female,25-29,student,churned,,,False,,2025-01-15,trial_expired,2,0,2025-01-09
U-05075,2025-01-07,referral,ios,CMP-009,kakao,female,20-24,marketing,active,monthly_pro,2025-01-15,True,2025-01-07,,,129,61,2025-05-25
U-05076,2025-01-07,organic,web,,kakao,female,20-24,office_admin,churned,,,True,2025-01-09,2025-01-15,trial_expired,3,0,2025-01-14
U-05077,2025-01-07,organic,web,,kakao,male,35-39,design,free_active,,,True,2025-01-08,,,7,5,2025-02-08
U-05078,2025-01-07,google_ads,ios,CMP-003,kakao,male,25-29,other,churned,,,True,2025-01-07,2025-03-19,technical_issues,8,1,2025-01-22
U-05079,2025-01-07,youtube,ios,CMP-010,google,female,30-34,office_admin,free_active,,,True,2025-01-07,,,21,7,2025-05-21
U-05080,2025-01-07,youtube,ios,CMP-011,email,male,25-29,office_admin,resurrected,monthly_basic,2025-02-08,True,2025-01-08,2025-01-15,trial_expired,45,14,2025-05-21
U-05081,2025-01-07,content_marketing,web,CMP-008,email,female,25-29,office_admin,active,monthly_pro,2025-01-15,True,2025-01-08,,,57,19,2025-05-22
U-05082,2025-01-07,youtube,ios,CMP-010,naver,other,35-39,finance,resurrected,monthly_basic,2025-02-06,False,,2025-01-15,trial_expired,55,12,2025-05-25
U-05083,2025-01-07,google_ads,web,CMP-001,email,female,20-24,marketing,churned,,,True,2025-01-08,2025-01-15,trial_expired,7,1,2025-01-10
U-05084,2025-01-07,organic,ios,,email,female,30-34,other,churned,,,True,2025-01-09,2025-01-15,trial_expired,3,1,2025-01-12
U-05085,2025-01-07,youtube,android,CMP-011,google,male,25-29,marketing,resurrected,monthly_basic,2025-05-20,True,2025-01-11,2025-02-25,not_using,8,2,2025-05-21
U-05086,2025-01-07,google_ads,ios,CMP-002,email,male,25-29,sales,resurrected,monthly_basic,2025-04-12,True,2025-01-07,2025-01-15,trial_expired,17,0,2025-05-21
U-05087,2025-01-07,organic,android,,kakao,female,30-34,student,churned,,,True,2025-01-09,2025-01-15,trial_expired,5,0,2025-01-11
U-05088,2025-01-07,google_ads,android,CMP-002,google,male,25-29,finance,active,monthly_basic,2025-01-15,True,2025-01-07,,,24,4,2025-04-15
U-05089,2025-01-07,youtube,web,CMP-010,email,male,30-34,developer,active,monthly_basic,2025-01-15,True,2025-01-09,,,58,19,2025-05-25
