push_id,user_id,campaign_id,sent_at,push_type,title,opened,opened_at
PUSH-bd9a402e,U-00268,CMP-001,2025-02-20T10:55:00,system,강의 업데이트 알림,False,
PUSH-cdf71e84,U-00287,CMP-012,2025-02-20T18:29:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-d3a38225,U-00386,CMP-010,2025-02-20T10:46:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-0ccf5750,U-00950,CMP-001,2025-02-20T20:14:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-e0a6a9c0,U-01046,CMP-003,2025-02-20T14:37:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,True,2025-02-20T15:25:00
PUSH-e721cbfc,U-01054,CMP-007,2025-02-20T18:21:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-7e637aa6,U-01129,CMP-010,2025-02-20T14:59:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,True,2025-02-20T15:48:00
PUSH-c3861765,U-01169,CMP-010,2025-02-20T18:03:00,system,새로운 기능이 추가됐어요,False,
PUSH-7f4d2ef4,U-01287,CMP-001,2025-02-20T12:43:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-dd45d264,U-01420,CMP-001,2025-02-20T12:54:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-756559b7,U-01484,,2025-02-20T10:13:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-b7a20332,U-02231,CMP-003,2025-02-20T12:28:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-d45ec559,U-02343,,2025-02-20T10:37:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-92fb0a8d,U-02400,,2025-02-20T18:40:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-89737f53,U-02463,CMP-008,2025-02-20T12:17:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-e775ab1b,U-02947,,2025-02-20T18:08:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-02-20T19:23:00
PUSH-0b1c2308,U-03302,CMP-011,2025-02-20T20:27:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-9b68ae25,U-03366,CMP-003,2025-02-20T14:05:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-972b7fa6,U-03505,CMP-010,2025-02-20T20:52:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-a063cae3,U-03572,CMP-001,2025-02-20T14:29:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-2a9507e4,U-03976,CMP-003,2025-02-20T14:44:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-84952457,U-04345,CMP-011,2025-02-20T20:01:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-15189228,U-04460,CMP-011,2025-02-20T20:39:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-479ad5b2,U-04707,CMP-011,2025-02-20T18:46:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-6b0d1a8d,U-04874,CMP-009,2025-02-20T18:21:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,True,2025-02-20T20:13:00
PUSH-ffbd52ee,U-05091,CMP-009,2025-02-20T20:55:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-6c61174c,U-05135,CMP-001,2025-02-20T14:51:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-02-20T14:54:00
PUSH-fdcb8d22,U-05283,CMP-012,2025-02-20T20:30:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-69bf3c39,U-05432,,2025-02-20T20:10:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-b4bb1167,U-05440,CMP-007,2025-02-20T20:36:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-fad1f6ea,U-05534,CMP-013,2025-02-20T20:07:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-2fbad3dd,U-05781,,2025-02-20T12:47:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-bebb4cc5,U-05835,,2025-02-20T14:30:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-23627267,U-06019,CMP-012,2025-02-20T20:52:00,lesson_reminder,학습 루틴을 이어가세요 💪,True,2025-02-20T22:23:00
PUSH-7f5cdcd3,U-06151,CMP-008,2025-02-20T18:37:00,promotion,새로운 AI 강의가 출시됐어요!,True,2025-02-20T19:15:00
PUSH-e2ef72ea,U-06230,,2025-02-20T12:22:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-28200f6a,U-06270,,2025-02-20T20:40:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-3cc6ac34,U-06298,,2025-02-20T20:39:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-a957cea5,U-06569,,2025-02-20T10:09:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-73de43f8,U-06660,CMP-002,2025-02-20T18:18:00,system,강의 업데이트 알림,False,
PUSH-a6f01152,U-06724,,2025-02-20T12:19:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-02-20T13:21:00
PUSH-4939797f,U-06815,CMP-009,2025-02-20T18:09:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-90fba617,U-06922,CMP-011,2025-02-20T12:13:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-f2372a49,U-07029,CMP-009,2025-02-20T20:49:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-9c10c8ae,U-07042,CMP-003,2025-02-20T12:05:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-132b4f25,U-07276,,2025-02-20T20:30:00,system,강의 업데이트 알림,False,
PUSH-7fbb8edc,U-07449,CMP-002,2025-02-20T20:33:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-74975f5b,U-07489,CMP-009,2025-02-20T20:23:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-c2ee3c0e,U-07507,CMP-010,2025-02-20T20:56:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-fe1aa1f2,U-07516,CMP-008,2025-02-20T20:34:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-02-20T22:22:00
PUSH-f7c9afb2,U-07525,,2025-02-20T10:25:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-c6076f83,U-07538,,2025-02-20T18:12:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-185dbff4,U-07593,CMP-009,2025-02-20T20:15:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-a14d8a65,U-07637,CMP-010,2025-02-20T12:47:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-02-20T12:59:00
PUSH-06bcead1,U-07691,,2025-02-20T12:05:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-f27ffcfd,U-07697,CMP-006,2025-02-20T10:02:00,lesson_reminder,학습 루틴을 이어가세요 💪,True,2025-02-20T10:40:00
PUSH-43855792,U-07787,CMP-004,2025-02-20T18:14:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-02-20T18:55:00
PUSH-ee476589,U-07798,CMP-008,2025-02-20T20:42:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-02-20T21:39:00
PUSH-151c4d3a,U-07802,CMP-009,2025-02-20T20:59:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-dfaf9f68,U-07863,CMP-005,2025-02-20T20:15:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-a88a33b5,U-07983,CMP-004,2025-02-20T20:55:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-3104a664,U-07984,,2025-02-20T10:14:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-312c49d3,U-07988,CMP-003,2025-02-20T12:27:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-b9e2fce0,U-07991,,2025-02-20T14:27:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-066b1cea,U-07995,,2025-02-20T14:21:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-02-20T16:16:00
PUSH-b8a8e351,U-08000,,2025-02-20T20:36:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-89e5dd98,U-08002,CMP-011,2025-02-20T12:24:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-c3dc4a94,U-08005,,2025-02-20T18:29:00,system,강의 업데이트 알림,False,
PUSH-133488b6,U-08008,CMP-003,2025-02-20T20:31:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-7fe1c1f4,U-08021,CMP-012,2025-02-20T10:42:00,system,강의 업데이트 알림,False,
PUSH-fac42cc7,U-08035,,2025-02-20T20:58:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-02-20T22:45:00
PUSH-34c05c6c,U-00103,CMP-002,2025-02-21T20:57:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-6d8d16d7,U-00116,CMP-009,2025-02-21T20:55:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-7deec9a4,U-00282,CMP-009,2025-02-21T20:32:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-02-21T20:59:00
PUSH-e202b838,U-00369,CMP-002,2025-02-21T10:24:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-2851ed6f,U-00513,CMP-008,2025-02-21T12:47:00,lesson_reminder,학습 루틴을 이어가세요 💪,True,2025-02-21T13:05:00
PUSH-1de35720,U-00703,CMP-010,2025-02-21T12:50:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-b4ee6fd3,U-00752,CMP-002,2025-02-21T18:29:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-85a94894,U-01508,CMP-009,2025-02-21T18:00:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-2f5f9433,U-02016,CMP-009,2025-02-21T20:06:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-6597c5ca,U-02150,CMP-009,2025-02-21T14:03:00,promotion,수료증 발급 가능한 강의를 확인해보세요,True,2025-02-21T15:52:00
PUSH-79cb6c16,U-02191,CMP-002,2025-02-21T10:45:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-84fa1af9,U-02492,CMP-005,2025-02-21T10:14:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-9ce701ec,U-02894,CMP-002,2025-02-21T20:05:00,re_engagement,돌아오신 것을 환영해요!,True,2025-02-21T21:07:00
PUSH-f6b21735,U-02931,CMP-003,2025-02-21T12:46:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-99eb161e,U-02973,CMP-002,2025-02-21T10:07:00,system,새로운 기능이 추가됐어요,False,
PUSH-8add96a9,U-02990,,2025-02-21T10:46:00,promotion,새로운 AI 강의가 출시됐어요!,True,2025-02-21T12:34:00
PUSH-26fb4354,U-03114,CMP-007,2025-02-21T20:07:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-f9542c3f,U-03264,CMP-010,2025-02-21T12:26:00,system,새로운 기능이 추가됐어요,False,
PUSH-8b7be3cf,U-03432,CMP-010,2025-02-21T20:15:00,promotion,수료증 발급 가능한 강의를 확인해보세요,True,2025-02-21T21:12:00
PUSH-428c7c3d,U-03535,CMP-010,2025-02-21T12:05:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-02-21T12:18:00
PUSH-284649a2,U-03681,CMP-008,2025-02-21T10:30:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-acf8f1af,U-03932,,2025-02-21T14:44:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-8420bc4b,U-04139,CMP-009,2025-02-21T14:26:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-a73317e2,U-04330,,2025-02-21T20:27:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-68aed60d,U-04542,CMP-007,2025-02-21T14:44:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-1ee8c726,U-04830,CMP-011,2025-02-21T12:25:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-76b67d2f,U-05027,CMP-010,2025-02-21T20:57:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-c764b427,U-05079,CMP-010,2025-02-21T20:57:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-4b772ad3,U-05310,,2025-02-21T18:16:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,True,2025-02-21T18:35:00
PUSH-4ba881ea,U-05394,,2025-02-21T14:40:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-f8615053,U-05629,,2025-02-21T14:02:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-02-21T16:01:00
PUSH-0e28c7d7,U-05811,CMP-010,2025-02-21T14:42:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-658e2160,U-05958,CMP-008,2025-02-21T12:37:00,system,새로운 기능이 추가됐어요,True,2025-02-21T12:57:00
PUSH-526d8676,U-06155,CMP-007,2025-02-21T18:00:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-cb8fe8b5,U-06208,CMP-002,2025-02-21T14:38:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-9f23f4cf,U-06216,CMP-009,2025-02-21T18:24:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-0675bdb6,U-06228,CMP-010,2025-02-21T12:35:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-7adb3a64,U-06288,CMP-009,2025-02-21T14:18:00,system,새로운 기능이 추가됐어요,False,
PUSH-0601d4d8,U-06312,CMP-013,2025-02-21T20:58:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-e59e7333,U-06365,,2025-02-21T18:20:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,True,2025-02-21T20:06:00
PUSH-78021c35,U-06443,CMP-009,2025-02-21T18:43:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-57b61c51,U-06478,CMP-009,2025-02-21T18:02:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-1b8bf5d8,U-06518,,2025-02-21T18:55:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-02-21T19:25:00
PUSH-3a614b3b,U-06779,,2025-02-21T12:12:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-d1aa6ca5,U-06869,CMP-011,2025-02-21T20:20:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-eb7be0a8,U-06879,CMP-002,2025-02-21T18:27:00,system,새로운 기능이 추가됐어요,False,
PUSH-f951ace6,U-06926,CMP-011,2025-02-21T14:31:00,lesson_reminder,학습 루틴을 이어가세요 💪,True,2025-02-21T15:05:00
PUSH-e10683c4,U-07207,CMP-002,2025-02-21T18:47:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-6bac2aa4,U-07386,CMP-010,2025-02-21T20:02:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-db159436,U-07445,CMP-009,2025-02-21T18:43:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-34b1d9f7,U-07470,CMP-009,2025-02-21T14:26:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-8ec64dbe,U-07488,CMP-010,2025-02-21T12:53:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-8ca93516,U-07523,CMP-002,2025-02-21T12:56:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-a4f719c4,U-07628,CMP-011,2025-02-21T10:38:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-1f34ba32,U-07698,CMP-007,2025-02-21T12:50:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-de72de4b,U-07802,CMP-009,2025-02-21T20:21:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-08ea1349,U-07896,,2025-02-21T14:27:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-4cb78dd9,U-07978,,2025-02-21T20:35:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-bc301da2,U-07999,CMP-003,2025-02-21T12:39:00,system,강의 업데이트 알림,False,
PUSH-0da21034,U-08029,CMP-009,2025-02-21T12:43:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-035fbc78,U-08042,CMP-010,2025-02-21T10:05:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-e08083d4,U-08058,,2025-02-21T18:47:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-267a8498,U-08069,,2025-02-21T20:33:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-8d899ba5,U-08076,CMP-009,2025-02-21T12:53:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-4b28777a,U-08085,CMP-003,2025-02-21T20:24:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-02-21T21:43:00
PUSH-6c672015,U-08090,CMP-010,2025-02-21T20:53:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-1bd923f4,U-08099,CMP-008,2025-02-21T14:39:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-b7d9ec52,U-00320,CMP-011,2025-02-22T14:55:00,system,강의 업데이트 알림,False,
PUSH-7e7958b6,U-00386,CMP-010,2025-02-22T12:35:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-7ca43a53,U-00683,CMP-012,2025-02-22T20:03:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-dd5eed7b,U-00889,CMP-012,2025-02-22T20:17:00,system,강의 업데이트 알림,False,
PUSH-3fc31490,U-01045,CMP-011,2025-02-22T12:24:00,system,새로운 기능이 추가됐어요,False,
PUSH-69ff77ae,U-01193,CMP-003,2025-02-22T20:18:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-02-22T20:34:00
PUSH-51542199,U-01323,CMP-011,2025-02-22T20:55:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-c6722cca,U-01335,CMP-001,2025-02-22T12:17:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-0a0bf8ac,U-02008,CMP-008,2025-02-22T20:13:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-cd67ef9a,U-02165,CMP-010,2025-02-22T18:59:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-02-22T19:43:00
PUSH-a942c77a,U-02203,CMP-010,2025-02-22T18:11:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-e964b556,U-02343,,2025-02-22T20:44:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-dc88d78d,U-02488,CMP-009,2025-02-22T12:06:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-ac05604e,U-02649,CMP-008,2025-02-22T20:16:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-5469c221,U-02761,,2025-02-22T12:42:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-02-22T14:27:00
PUSH-2c0fa218,U-02941,,2025-02-22T14:13:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-82e5c8a0,U-03344,,2025-02-22T14:10:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-c9309f76,U-03545,,2025-02-22T20:50:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-7fc8962a,U-03729,CMP-007,2025-02-22T12:26:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-02-22T12:50:00
PUSH-e654f6a9,U-03738,CMP-001,2025-02-22T20:34:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-02-22T22:08:00
PUSH-6f7d9428,U-03926,CMP-012,2025-02-22T20:33:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-627338f3,U-04330,,2025-02-22T12:59:00,system,새로운 기능이 추가됐어요,False,
PUSH-0f0b7165,U-04397,,2025-02-22T20:51:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-02-22T21:07:00
PUSH-4db38742,U-05246,CMP-011,2025-02-22T20:34:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-b797b51b,U-05430,CMP-009,2025-02-22T20:38:00,promotion,수료증 발급 가능한 강의를 확인해보세요,True,2025-02-22T22:31:00
PUSH-c0168dac,U-05671,CMP-009,2025-02-22T18:55:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-c87859f6,U-05746,CMP-008,2025-02-22T20:00:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-02-22T20:47:00
PUSH-7b34fcad,U-05793,CMP-009,2025-02-22T14:00:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-042f87c1,U-06234,CMP-007,2025-02-22T10:35:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-d9cc53b7,U-06528,CMP-009,2025-02-22T12:52:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-77d595a4,U-07070,CMP-010,2025-02-22T14:15:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-c71fce72,U-07182,CMP-003,2025-02-22T14:57:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-35a0e555,U-07507,CMP-010,2025-02-22T14:58:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-02-22T15:41:00
